id,title,price,link,categories,description,rating,weight,image,stock_status
20881,Rifai Cupffee,9.0,https://www.alrifai.com/shop/rifai-cupffee/,"All, Coffee, Coffee Capsules","Ã°ÂÂÂ¿Ã¢ÂÂÃ¯Â¸Â Introducing our eco-friendly edible coffee cup made from wafer material! Ã°ÂÂÂª This innovative solution not only serves as a convenient vessel for your favorite brew but also offers a delightful treat for your taste buds. With a lifespan of up to 40 minutes, you can enjoy your coffee without worrying about environmental impact. Savor every sip and indulge in the delicious wafer cup, making your coffee break both enjoyable and sustainable! Ã°ÂÂÂÃ°ÂÂÂ
Sold In: Bag 10 pcs",NaN,0.3 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2024/04/cupffee-scaled.jpg?fit=700%2C933&ssl=1,In stock
17877,Rifai Booster Trail Mix,0.75,https://www.alrifai.com/shop/rifai-booster-trail-mix/,"All, Healthy Snacks","Description
Rifai Booster mix is combined of golden raisins, almonds, walnuts, pumpkin seeds peeled & Goji Berries (in variable proportions). A snack to carry on for work or during break time.
  GOOD FOR YOU:
No MSGs (glutamates)
Source of Protein
Vegan Friendly
High in Fiber
SOLD IN: Fresh Seal Foil 30g (1.05 Oz)
ALLERGEN NOTICE: Nuts.",NaN,0.04 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Trail-Mix-Booster_AH__1272.jpg?fit=700%2C1050&ssl=1,In stock
20276,Rifai Booster Mix,4.0,https://www.alrifai.com/shop/rifai-booster-mix/,"All, Healthy Snacks","Rifai Booster mix is combined of golden raisins, almonds, walnuts, pumpkin seeds peeled & Goji Berries (in variable proportions). A snack to carry on for work or during break time.
GOOD FOR YOU:
No MSGs (glutamates)
Source of Protein
Vegan Friendly
High in Fiber
SOLD IN: Fresh Seal Foil 160g (5.6 Oz)
ALLERGEN NOTICE: Nuts.",NaN,0.2 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/08/Rifai-Packs_0002_Booster-Pack.jpg?fit=700%2C700&ssl=1,In stock
20274,Rifai Fit Mix,4.0,https://www.alrifai.com/shop/rifai-fit-mix/,"All, Healthy Snacks","Rifai fit mix is combined of pistachios peeled, chickpeas, peanuts, peeled pumpkin seeds, cashews and almonds dry roasted and coated with NeoPuntia. A natural fat blocker made from cactus leaves. Once digested, the fat is not absorbed by the body thanks to the properties of Cactus leaves.
GOOD FOR YOU:
No MSGs (glutamates)
High in Fibers
Vegan Friendly
Low in Salt
Fat Blocker
SOLD IN: Fresh Seal Foil 160g (5.6 Oz)
ALLERGEN NOTICE: Nuts.",NaN,0.2 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/08/Rifai-Packs_0001_Fit-Pack.jpg?fit=700%2C700&ssl=1,In stock
17875,Rifai Fit Trail Mix,0.75,https://www.alrifai.com/shop/rifai-fit-trail-mix/,"All, Healthy Snacks","Description
Rifai fit mix is combined of pistachios peeled, chickpeas, peanuts, peeled pumpkin seeds, cashews and almonds dry roasted and coated with NeoPuntia. A natural fat blocker made from cactus leaves. Once digested, the fat is not absorbed by the body thanks to the properties of Cactus leaves.
GOOD FOR YOU:
No MSGs (glutamates)
High in Fibers
Vegan Friendly
Low in Salt
Fat Blocker
SOLD IN: Fresh Seal Foil 30g (1.05 Oz)
ALLERGEN NOTICE: Nuts.",3.33,0.04 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Trail-Mix-Fit_AH__1280.jpg?fit=700%2C1050&ssl=1,In stock
17819,Rifai Extra Mix,2.25,https://www.alrifai.com/shop/rifai-smart-mix/,"All, Prepacks","An economical mix of nuts and kernels based on variable proportions of the following items Pistachios (kharouf grilled), Almonds (Salted, Smoked, Krikri), Cashews (Dry Roasted), Peanuts (Krikri, Cheese Krikri, Grilled Sudani), Corn (Salted), Chickpeas (Krikri) and Seeds (pumpkin half salted).
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN: Foil re-closeable 250g Ã¢ÂÂ 8.8 Oz
ALLERGEN NOTICE: Nuts, Gluten, Milk, Mustard and Soy.",NaN,300 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Extra-Mix-1-scaled.jpg?fit=700%2C964&ssl=1,In stock
17817,Rifai Mix Cocktail,0.0,https://www.alrifai.com/shop/rifai-mix-cocktail/,"All, Prepacks","A fun mix of selected peanuts crackers and corn chips including oriental flavors of soy, sweet & sour, peanuts, sesame and rice snacks. Whether you are spending the evening at home or with friends. Once you start cracking, you canÃ¢ÂÂt stop.
SOLD IN: Foil re-closeable 225g Ã¢ÂÂ 7.9 Oz.
ALLERGEN NOTICE: Nuts & Gluten",NaN,300 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Cocktail-scaled.jpg?fit=700%2C964&ssl=1,In stock
18073,Rifai Mix Kernels,4.77,https://www.alrifai.com/shop/rifai-mix-kernels-2/,"All, Prepacks","Mixed kernels with variable proportions of the following items Pistachios (kharouf grilled), Almonds (Salted, Smoked, Krikri and Half Salted), Cashews (Dry Roasted, Krikri) and Hazelnuts (Grilled).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN: Foil re-close-able.
ALLERGEN NOTICE: Nuts, Gluten & Mustard.",NaN,50 g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Kernels-Mix-1-scaled.jpg?fit=700%2C964&ssl=1,In stock
17818,Rifai Mix Kernels + 25% Krikri,3.93,https://www.alrifai.com/shop/rifai-mix-kernels-25-krikri-2/,"All, Prepacks","Mixed kernels with a selection of krkiri peanuts with variable proportions of the following items Pistachios (kharouf grilled), Almonds (Salted, Smoked, Krikri and Lemon), Cashews (Dry Roasted, Krikri), Peanuts (Krikri, Cheese Krikri, Krikri BBQ).
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN: Foil re-closeable 250g Ã¢ÂÂ 8.8 Oz
ALLERGEN NOTICE: Nuts, Gluten, Milk, Mustard and Soy.",NaN,300 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Mix-Kernels-Krikri-300g--scaled.jpg?fit=700%2C964&ssl=1,In stock
20428,Rifai Mix Kernels Tin (ÃÂ¨ÃÂ­ÃÂ¨ÃÂ ÃÂÃÂ§ ÃÂÃÂ¨ÃÂÃÂ§ÃÂ),12.0,https://www.alrifai.com/shop/rifai-mix-kernels-tin-%d8%a8%d8%ad%d8%a8%d9%83-%d9%8a%d8%a7-%d9%84%d8%a8%d9%86%d8%a7%d9%86/,"All, Mixed Nuts","Mixed kernels with variable proportions of the following items Pistachios (kharouf grilled), Almonds (Salted, Smoked, Krikri and Half Salted), Cashews (Dry Roasted, Krikri) and Hazelnuts (Grilled).
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN: Tin 450g
ALLERGEN NOTICE: Nuts, Gluten & Mustard.",NaN,450g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/11/super-extra-mix-2.png?fit=700%2C700&ssl=1,In stock
20432,Rifai Mix Super Extra Tin (ÃÂ¨ÃÂ­ÃÂ¨ÃÂ ÃÂÃÂ§ ÃÂÃÂ¨ÃÂÃÂ§ÃÂ),6.0,https://www.alrifai.com/shop/rifai-mix-super-extra-tin-%d8%a8%d8%ad%d8%a8%d9%83-%d9%8a%d8%a7-%d9%84%d8%a8%d9%86%d8%a7%d9%86/,"All, Mixed Nuts","The most varied mix ever. If you are looking to try all the products we produce, this is your mix.  A blend of premium nuts and kernels, dry roasted to perfection with unique flavors. The mix contains in variable proportions Pistachios (Kharouf Grilled), Cashews (Cheese and Salted), Almonds (American Half Salted, Spanish Half Salted, Macadamias, Hot, Krikri and Smoked), Hazelnuts (Peeled Half Salted), Peanuts (Grilled with Skin, Krikri), Seeds (Pumpkin Half Salted), Chickpeas (Original Yellow, Hot, Krikri, White Half Salted) and Corn (Salted)
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN: Tin 450g
ALLERGEN NOTICE: Nuts, Milk, Gluten and Peanuts.
 ",NaN,450g,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/11/tin-1.png?fit=700%2C700&ssl=1,In stock
19709,Rifai Organic Coffee,5.75,https://www.alrifai.com/shop/rifai-organic-coffee/,"All, Coffee","Start your day on a high note with RifaiÃ¢ÂÂs Organic Instant Coffee, a premium blend crafted to perfection. Made from the finest 100% Arabica beans, this coffee is a testament to our commitment to quality and sustainability. With every sip, indulge in the rich aroma and smooth flavor that is sure to delight your senses.
Key Features:
100% Arabica Beans: Our coffee is carefully sourced from high-altitude regions known for producing superior Arabica beans. This ensures a distinctively smooth taste with delightful hints of natural sweetness.
Organic and Sustainable: We take pride in offering an organic coffee that is free from harmful pesticides and artificial additives. By choosing our Organic Instant Coffee, you are supporting sustainable farming practices and protecting the environment.
Instant Convenience: Busy mornings or on-the-go adventures? Our instant coffee provides the perfect solution. Simply add hot water and stir to enjoy a quick, flavorful cup of coffee without compromising on quality.
Rich & Smooth Blend: Our master roasters have skillfully blended the beans to create a harmonious flavor profile. The result is a full-bodied, well-rounded coffee with a velvety texture that lingers on your palate.
GOOD FOR YOU:
100% organic
Rich in flavor and aroma.
SOLD IN: Glass Jar 100g (0.22lb)
 ",NaN,0.3 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/05/simulation-rifai-organic-coffee.jpg?fit=606%2C634&ssl=1,In stock
18074,Rifai Super Extra Mix,2.9,https://www.alrifai.com/shop/rifai-party-mix/,"All, Prepacks","An economical mix of nuts and kernels based on variable proportions of the following items Pistachios (kharouf grilled), Almonds (Salted and Krikri), Cashews (Dry Roasted), Peanuts (Krikri and Grilled Sudani), Corn (Salted), Chickpeas (Krikri), Hazelnuts (Grilled) and Seeds (pumpkin half salted)
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
SOLD IN: Foil re-closeable 250g Ã¢ÂÂ 8.8 Oz & 400g Ã¢ÂÂ 14.1 Oz
ALLERGEN NOTICE: Nuts, Gluten.",NaN,0.3 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Super-Extra-Mix-1-scaled.jpg?fit=700%2C964&ssl=1,In stock
17820,Rifai Svelte Mix,4.0,https://www.alrifai.com/shop/rifai-svelte-mix/,"All, Prepacks","Rifai Svelte Mix is designed for a lifestyle in mind. We combine the power of raw almonds, peeled pumpkin seeds, roasted coconut shaves with goji berries and dark chocolate raisins.
These berries contain all eight essential amino acids. A 1-ounce / 28 grams serving provides nearly 10 percent of your daily value for protein. For fruit, this is a surprising amount of protein. Due to the higher fiber content or complex carbs in goji berries, your blood sugar will raise more slowly, reducing your risk for a sugar crash afterward.
Svelte is your partner in healthy snacking.
GOOD FOR YOU:
No MSGs (glutamates)
Source of Protein
Vegan Friendly
SOLD IN: Foil re-closeable 160g Ã¢ÂÂ 5.6 Oz
ALLERGEN NOTICE: Nuts.",NaN,200 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Svelte.png?fit=318%2C424&ssl=1,In stock
18076,Roasted Melon Seeds Half Salted,7.0,https://www.alrifai.com/shop/roasted-melon-seeds-half-salted/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Carefully selected melon seeds of premium quality; dry roasted.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
Vegan Friendly
Low Sugar
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: None.",NaN,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Seeds-Asfouri_AH__0583.jpg?fit=700%2C700&ssl=1,In stock
17878,Rifai Svelte Trail Mix,0.75,https://www.alrifai.com/shop/rifai-svelte-trail-mix/,"All, Healthy Snacks","Description
Rifai Svelte Mix is designed for a lifestyle in mind. We combine the power of raw almonds, peeled pumpkin seeds, coconut chips with goji berries and dark chocolate raisins.
These berries contain all eight essential amino acids. A 1-ounce / 28 grams serving provides nearly 10 percent of your daily value for protein. For fruit, this is a surprising amount of protein. Due to the higher fiber content or complex carbs in goji berries, your blood sugar will raise more slowly, reducing your risk for a sugar crash afterward.
Svelte is your partner in healthy snacking.
GOOD FOR YOU:
High in Fiber
Source of Protein
SOLD IN: Fresh Seal Foil 30g (1.05 Oz)
ALLERGEN NOTICE: Nuts.",NaN,0.04 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Trail-Mix-Svelte_AH__1271.jpg?fit=700%2C1050&ssl=1,In stock
18077,Roasted Pumpkin Seeds Half Salted,7.5,https://www.alrifai.com/shop/roasted-pumpkin-seeds-half-salted/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Carefully selected pumpkin seeds of premium quality; dry roasted.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: None.",5.0,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Seed-Pumpkin-Half-Salted-CH_AH__0471.jpg?fit=700%2C700&ssl=1,In stock
20206,Select Capsule,3.75,https://www.alrifai.com/shop/select-capsule/,"All, Coffee, Coffee Capsules","Rifai medium roasted single-origin coffee capsules.
Contents: Aluminum capsules with roasted & ground coffee.
Sold in: 10 pcs Pack & 100 Pcs Pack.",NaN,0.1 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/07/Rifai-Cafe-Select.jpg?fit=700%2C700&ssl=1,In stock
18087,Sesame Croquant,5.0,https://www.alrifai.com/shop/sesame-croquant/,"All, Sugared Nuts","SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: Sesame.",NaN,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Glazed-Sesame_AH__1333.jpg?fit=700%2C700&ssl=1,In stock
18082,Roasted Seeds Thailand Half Salted,5.0,https://www.alrifai.com/shop/roasted-seeds-thailand-half-salted/,"All, Flavored Nuts, Nuts & Kernels, Nuts & Seeds, Seeds","Top selected medium sized seeds dry roasted with crystal salt and lemon. Very Addictive!
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: None.",NaN,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/melon-seeds-2.jpg?fit=700%2C700&ssl=1,In stock
18078,Roasted Pumpkin Seeds Peeled,3.0,https://www.alrifai.com/shop/roasted-pumpkin-seeds-peeled/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Top selected pumpkin seeds of superior grade and size peeled and dry roasted without adding any fats or oil in the process and seasoned with sea salt.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
Vegan Friendly
Plant based omega 3
SOLD IN: Plastic Tray (200g)
ALLERGEN NOTICE: None.",NaN,0.25 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Raw-Peel-Pumpkin-Seed_AH__0715.jpg?fit=700%2C700&ssl=1,In stock
17824,Sesame Bar Sugar Free,0.5,https://www.alrifai.com/shop/sesame-bar-sugar-free/,"All, Nut Bars, Sugar Free Nut Bars","Premium hand picked sesame seeds roasted and formed into a bar and covered with a sugar free maltitol syrup.
GOOD FOR YOU:
Sugar Free
Vegan Friendly
SOLD IN: 40g Bar
ALLERGEN NOTICE: Nuts",4.0,0.04 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/SESAME.jpg?fit=700%2C700&ssl=1,In stock
18085,Seeds Sunflower Roasted & Unsalted,2.1,https://www.alrifai.com/shop/seeds-sunflower-roasted-unsalted/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Top selected sunflower seeds of superior grade and size dry roasted without adding any fats or oil in the process .
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
Plant based omega 3
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: None.",NaN,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Seeds-Sunflower-Unsalted_AH__0517.jpg?fit=700%2C700&ssl=1,In stock
20115,Smart Mix,8.0,https://www.alrifai.com/shop/smart-mix/,"All, Prepacks","An economical mix of nuts and kernels based on variable proportions of the following items Pistachios (kharouf grilled), Almonds (Salted, Smoked, Krikri), Cashews (Dry Roasted), Peanuts (Krikri, Cheese Krikri, Grilled Sudani), Corn (Salted), Chickpeas (Krikri) and Seeds (pumpkin half salted).
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN: Foil re-closeable 500g
ALLERGEN NOTICE: Nuts, Gluten, Milk, Mustard and Soy.",NaN,0.6 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/06/Smart-Mix_AH__0568.jpg?fit=700%2C700&ssl=1,In stock
18083,Seasonal Mix,11.0,https://www.alrifai.com/shop/seasonal-mix/,"All, Fresh Mixes From the Nut Warmer","Unique seasonal mix. Overall the mix has 65% Kernels and 35% Nuts.The mix contains in variable proportions Pistachios (Kharouf Grilled), Cashews (Salted and Cheese), Almonds (Krikri, Hot and Smoked), Peanuts (Krikri Hot, Krikri and Cheese).
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process.
Please note that this mix can not be customized.
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: Nuts, Peanuts, Milk and Gluten.",4.79,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Seasonal-Mix-Kernels_AH__0593.jpg?fit=700%2C700&ssl=1,In stock
18081,Roasted Seeds Sunflower Salted,2.1,https://www.alrifai.com/shop/roasted-seeds-sunflower-salted/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Top selected sunflower seeds of superior grade and size dry roasted without adding any fats or oil in the process and seasoned with crystal sea salt.
GOOD FOR YOU:
No MSGs (glutamates)
Dry Roasted with no fats or oil added in the process
Vegan Friendly
Plant based omega 3
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: None.",NaN,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Seeds-Sunflower_AH__0550.jpg?fit=700%2C700&ssl=1,In stock
17825,Soya Beans,3.5,https://www.alrifai.com/shop/soya-beans/,"All, Nuts & Seeds","Soybeans are a unique type of vegetable because they are one of only a few types that provide a complete protein, meaning they contain all the essential amino acids.  Dry roasted soybeans, also known as soy nuts, offer a variety of nutritional benefits.
Sold in: Plastic Tray 200g.",NaN,1 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Soy-Beans_AH__1246.jpg?fit=700%2C700&ssl=1,In stock
17827,Sporty Mix,4.5,https://www.alrifai.com/shop/sporty-mix/,"All, Healthy Mixes & Dried Fruits, Jars","Roasted soy beans, golden raisins, almonds, cashews, cranberries (in variable proportions)
SOLD IN: Vacuum Jar 175g (0.38lb)
ALLERGEN NOTICE: Nuts and Soy.",1.0,0.21 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Jar-Sporty-Mix_AH__1136.jpg?fit=700%2C700&ssl=1,In stock
21138,Strike Mix,0.0,https://www.alrifai.com/shop/strike-mix/,"All, Prepacks","A fun mix of selected peanuts crackers, peas and corn chips including oriental flavors of soy, thyme, wasabi, sweet & sour, peanuts, sesame and rice snacks. Whether you are spending the evening at home or with friends. Once you start cracking, you canÃ¢ÂÂt stop.
SOLD IN: Foil re-closeable 225g Ã¢ÂÂ 7.9 Oz.
ALLERGEN NOTICE: Nuts & Gluten.",NaN,0.3 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2024/09/Rifai-Strike-MIX-225g-Blue-scaled.jpg?fit=700%2C964&ssl=1,In stock
18086,Seeds Thailand Dry Roasted & Unsalted,5.0,https://www.alrifai.com/shop/seeds-thailand-dry-roasted-unsalted/,"All, Nuts & Kernels, Nuts & Seeds, Seeds","Top selected medium sized seeds dry roasted. Dry roasted without salt and any additives or artificial preservatives. Very Addictive!
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: None.",5.0,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/melon-seeds-2.jpg?fit=700%2C700&ssl=1,In stock
18090,Super Jumbo Dates,13.0,https://www.alrifai.com/shop/super-jumbo-dates/,"All, All Fruits, Dates","Our Super Jumbo dates have a special place in Middle Eastern tradition. They are known as the Ã¢ÂÂholy dateÃ¢ÂÂ. These extraordinary dates with their soft brown-black skin and mildly sweet flesh melt in the mouth with a delightful sugary taste, reminiscent of prunes.
Rifai dates are the finest, organic and all-natural products. They are a perfect guilt-free sweet treat.
SOLD IN: Bulk 1kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: None.",4.93,"1kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Dates-Madjoul-Super-Extra_AH__0782.jpg?fit=700%2C700&ssl=1,In stock
17828,Spread Thyme,13.5,https://www.alrifai.com/shop/spread-thyme/,All,"Al Rifai Spread Thyme are a take on a traditional bakery. They are small flat dough covered with thyme and olive oil and baked to a crunchy texture.
SOLD IN: Vacuum Carton Box 220g
ALLERGEN NOTICE: Sesame, gluten.",5.0,0.275 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Baby-Special_AH__1000.jpg?fit=700%2C700&ssl=1,In stock
17826,Spirulina Protein,16.0,https://www.alrifai.com/shop/spirulina-protein/,"All, Healthy Mixes & Dried Fruits, Protein","Spirulina is a natural Ã¢ÂÂalgaeÃ¢ÂÂ  powder that is incredibly high in protein and a good source of antioxidants, B-vitamins and other nutrients. 
Spirulina is a great source of other nutrients including: Ã¢ÂÂIt contains vitamins B-1(thiamine), B-2 (riboflavin), B-3(nicotinamide), B-6 (pyridoxine), B-9 (folic acid), vitamin C, vitamin D, vitamin A and vitamin E. It is also a source of potassium, calcium, chromium, copper, iron, magnesium, manganese, phosphorus, selenium, sodium and zinc. 
SOLD IN: Craft Pack 150g 
ALLERGEN NOTICE: none",NaN,0.15 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Spirulina_protein2.png?fit=700%2C700&ssl=1,In stock
18091,The Weekend Mix,6.0,https://www.alrifai.com/shop/the-weekend-mix/,"All, Fresh Mixes From the Nut Warmer","A weekend fun mix of selected peanuts crackers and corn chips including oriental flavors of soy, sweet & sour, peanuts, sesame and rice snacks. Whether you are spending the evening at home or with friends. Once you start cracking, you canÃ¢ÂÂt stop.
GOOD FOR YOU:
Dry Roasted with no fats or oil added in the process
Vegan Friendly
SOLD IN: Bulk 1kg (2.2lb)
ALLERGEN NOTICE: Nuts, Gluten and Soy.",4.71,"1kg, 2.2lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Snack-Mix_1_AH__1229.jpg?fit=700%2C700&ssl=1,In stock
19516,"Stuffed Dates, Apricot & Figs",11.0,https://www.alrifai.com/shop/dried-fruits-selection-copy/,"All, Dried Fruits","A selection of stuffed walnut with figs, apricot with almonds and our dates with pistachios.
GOOD FOR YOU:
No taste enhancers
SOLD IN: Carton Box 450g.
ALLERGEN NOTICE: Sulfites, nuts.
 ",NaN,0.45 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2023/03/DatesFigsApricotFilledwithNuts_AH__1002.jpg?fit=700%2C700&ssl=1,In stock
17848,Sweet & Sour Delight,4.5,https://www.alrifai.com/shop/sweet-sour-delight-black-edition/,"All, Healthy Mixes & Dried Fruits, Jars","A mix of dark and golden raisins, almonds, cashews, and salted peanuts. (in variable proportions). A snack to carry on for work or during break time.
SOLD IN: Vacuum Jar 170g (0.37lb)
ALLERGEN NOTICE: Nuts, peanuts.",NaN,0.17 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Jar-Sweet-and-Sour_AH__1130.jpg?fit=700%2C700&ssl=1,In stock
17868,Turkish Coffee Without Cardamom,6.0,https://www.alrifai.com/shop/turkish-coffee-without-cardamom/,"All, Coffee","Arabica coffee beans roasted and grounded finely without cardamom for Turkish Coffee ceremonial making.
  PREPARATION
Measure the amount of cold water you will need.
Place your pot of water on the stove and turn the heat to medium-high enough to heat up the water
Add about 1-2 heaping tea spoons (or 1 tablespoon) of coffee per demitasse cup (3 oz). Do not stir it yet. Just let the coffee Ã¢ÂÂfloatÃ¢ÂÂ on the surface because if you stir it now you might cause it to clump up.
Add sugar to taste. Do not stir it yet, Let the water warm up little bit as above.
When the coffee starts to sink into the water and the water is warm enough to dissolve your sugar, stir it several times and then turn down the heat to low. You should stir it several times, up until your brew starts to foam
When you see the bubble Ã¢ÂÂringÃ¢ÂÂ forming on the surface, turn down the heat a little bit more or move your pot away from the heat source. Pay attention to the bubbles that are forming at this stage. Bubbles should be very small in size.
From this point on watch your coffee carefully. Do not let the temperature get hot enough to start boiling.
The key idea here is to let the coffee build a thick froth and that occurs approximately around 158 F or 70 C
Keep it at the Ã¢ÂÂfoamingÃ¢ÂÂ stage as long as you can without letting it come to a boil. You might even gently stir your brew a little bit at this stage. The more froth, the better it will taste.
SOLD IN: Aluminum Foil 450g (0.99lb)",5.0,0.45 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Coffee-without-Cardamom-400g_AH__1321.jpg?fit=700%2C700&ssl=1,In stock
18092,Truffle Mix,20.5,https://www.alrifai.com/shop/truffle-mix/,All,"Indulge in the favorite flavor!
The truffle mix is the delectable snack of the season.
SOLD IN: Bulk in 1Kg (2.2lb) and 500g (1.1lb)
ALLERGEN NOTICE: Nuts.",NaN,"1Kg, 2.2lb, 500g, 1.1lb",https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Truffle-Mix_AH__0510.jpg?fit=700%2C700&ssl=1,In stock
20195,Tray Coated Sunflower Salt & Vinegar,2.0,https://www.alrifai.com/shop/tray-coated-sunflower-salt-vinegar/,"All, Coated Sunflower Seeds, Flavored Nuts, Nuts & Kernels, Nuts & Seeds","Premium peeled sunflower seeds coated with a crunchy and seasoned with red chilis for that unique kick. Guarranteed to be addictive
SOLD IN: Tray 200g
ALLERGEN NOTICE: Gluten.",NaN,0.2 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Coated-Sunflower-Salt-Vinegar_AH__0547.jpg?fit=700%2C700&ssl=1,In stock
17870,Walnuts Super Extra 180g,4.5,https://www.alrifai.com/shop/walnuts-super-extra/,"All, Nuts & Kernels, Nuts & Seeds, Raw Nuts & Seeds","Walnuts are a delicious way to add extra nutrition, flavor, and crunch to your diet. They contain plant-based omega-3 fatty acid, as well as several other unique and powerful anti-oxidants.
A tasty and crunchy treat that you can enjoy raw or lightly roasted in the oven. Eat from the tray, add them to your unique mixes, or chop and toss them into a salad along with one of our Al Rifai raw nut mixes.
SOLD IN: Plastic Tray 180g (0.39lb)
ALLERGEN NOTICE: Nuts.",NaN,0.2 kg,https://i0.wp.com/www.alrifai.com/wp-content/uploads/2022/07/Raw-Walnut_AH__0723.jpg?fit=700%2C700&ssl=1,In stock
